timestamp,dht22_temp,bmp_180_temp,dht22_hum,bmp_180_presure
2017-01-17T19:49:14+00:00,22.10,22.30,45.90,103335
2017-01-17T19:49:17+00:00,22.10,22.30,45.90,103334
2017-01-17T19:49:19+00:00,22.10,22.30,45.80,103329
2017-01-17T19:49:21+00:00,22.10,22.30,45.90,103335
2017-01-17T19:49:24+00:00,22.10,22.30,45.90,103332
2017-01-17T19:49:26+00:00,22.10,22.30,45.80,103328
2017-01-17T19:49:28+00:00,22.10,22.30,45.80,103339
2017-01-17T19:49:31+00:00,22.10,22.30,45.90,103338
2017-01-17T19:49:33+00:00,22.10,22.30,45.90,103336
2017-01-17T19:49:35+00:00,22.10,22.30,45.90,103325
2017-01-17T19:49:38+00:00,22.10,22.30,45.90,103340
2017-01-17T19:49:40+00:00,22.10,22.30,45.90,103332
2017-01-17T19:49:42+00:00,22.10,22.30,45.90,103336
2017-01-17T19:49:45+00:00,22.10,22.30,45.90,103329
2017-01-17T19:49:47+00:00,22.10,22.30,45.90,103328
2017-01-17T19:49:50+00:00,22.10,22.30,46.00,103335
2017-01-17T19:49:52+00:00,22.10,22.30,46.00,103338
2017-01-17T19:49:54+00:00,22.10,22.30,46.00,103337
2017-01-17T19:49:57+00:00,22.10,22.30,46.00,103336
2017-01-17T19:49:59+00:00,22.10,22.30,46.00,103332
2017-01-17T19:50:01+00:00,22.10,22.30,46.00,103332
2017-01-17T19:50:04+00:00,22.10,22.30,46.00,103335
2017-01-17T19:50:06+00:00,22.10,22.30,46.10,103325
2017-01-17T19:50:08+00:00,22.10,22.30,46.10,103336
2017-01-17T19:50:11+00:00,22.10,22.30,46.00,103335
2017-01-17T19:50:13+00:00,22.10,22.30,46.10,103335
2017-01-17T19:50:15+00:00,22.10,22.30,46.00,103331
2017-01-17T19:50:18+00:00,22.10,22.30,46.10,103332
2017-01-17T19:50:20+00:00,22.10,22.30,46.00,103331
2017-01-17T19:50:22+00:00,22.10,22.30,46.00,103338
2017-01-17T19:50:25+00:00,22.10,22.30,46.00,103331
2017-01-17T19:50:27+00:00,22.10,22.30,46.10,103326
2017-01-17T19:50:29+00:00,22.10,22.30,46.10,103334
2017-01-17T19:50:32+00:00,22.10,22.30,46.10,103336
2017-01-17T19:50:34+00:00,22.10,22.30,46.20,103336
2017-01-17T19:50:37+00:00,22.10,22.30,46.20,103327
2017-01-17T19:50:39+00:00,22.10,22.30,46.20,103328
2017-01-17T19:50:41+00:00,22.10,22.30,46.20,103332
2017-01-17T19:50:44+00:00,22.10,22.30,46.10,103331
2017-01-17T19:50:46+00:00,22.10,22.30,46.10,103331
2017-01-17T19:50:48+00:00,22.10,22.30,46.10,103336
2017-01-17T19:50:51+00:00,22.10,22.30,46.10,103331
2017-01-17T19:50:53+00:00,22.10,22.30,46.10,103334
2017-01-17T19:50:55+00:00,22.10,22.30,46.10,103335
2017-01-17T19:50:58+00:00,22.10,22.30,46.10,103333
2017-01-17T19:51:00+00:00,22.10,22.30,46.10,103327
2017-01-17T19:51:02+00:00,22.10,22.30,46.10,103330
2017-01-17T19:51:05+00:00,22.10,22.20,46.10,103338
2017-01-17T19:51:07+00:00,22.10,22.20,46.10,103336
2017-01-17T19:51:09+00:00,22.10,22.20,46.10,103334
2017-01-17T19:51:12+00:00,22.10,22.20,46.10,103335
2017-01-17T19:51:14+00:00,22.10,22.20,46.20,103336
2017-01-17T19:51:17+00:00,22.10,22.20,46.20,103334
2017-01-17T19:51:19+00:00,22.10,22.20,46.20,103331
2017-01-17T19:51:21+00:00,22.10,22.20,46.20,103333
2017-01-17T19:51:24+00:00,22.10,22.20,46.20,103332
2017-01-17T19:51:26+00:00,22.10,22.20,46.20,103330
2017-01-17T19:51:28+00:00,22.10,22.20,46.20,103338
2017-01-17T19:51:31+00:00,22.10,22.20,46.20,103332
2017-01-17T19:51:33+00:00,22.10,22.20,46.20,103327
2017-01-17T19:51:35+00:00,22.10,22.20,46.20,103331
2017-01-17T19:51:38+00:00,22.10,22.20,46.30,103333
2017-01-17T19:51:40+00:00,22.10,22.20,46.30,103327
2017-01-17T19:51:42+00:00,22.10,22.20,46.30,103331
2017-01-17T19:51:45+00:00,22.10,22.30,46.30,103326
2017-01-17T19:51:47+00:00,22.10,22.30,46.30,103330
2017-01-17T19:51:49+00:00,22.10,22.20,46.40,103335
2017-01-17T19:51:52+00:00,22.10,22.30,46.40,103327
2017-01-17T19:51:54+00:00,22.10,22.30,46.30,103326
2017-01-17T19:51:56+00:00,22.10,22.30,46.30,103328
2017-01-17T19:51:59+00:00,22.10,22.30,46.30,103327
2017-01-17T19:52:01+00:00,22.10,22.30,46.30,103335
2017-01-17T19:52:04+00:00,22.10,22.30,46.30,103332
2017-01-17T19:52:06+00:00,22.10,22.30,46.30,103338
2017-01-17T19:52:08+00:00,22.10,22.30,46.30,103338
2017-01-17T19:52:11+00:00,22.10,22.30,46.30,103331
2017-01-17T19:52:13+00:00,22.10,22.30,46.30,103326
2017-01-17T19:52:15+00:00,22.10,22.30,46.30,103334
2017-01-17T19:52:18+00:00,22.10,22.30,46.30,103334
2017-01-17T19:52:20+00:00,22.10,22.30,46.30,103337
2017-01-17T19:52:22+00:00,22.10,22.30,46.40,103334
2017-01-17T19:52:25+00:00,22.10,22.30,46.40,103333
2017-01-17T19:52:27+00:00,22.10,22.30,46.30,103331
2017-01-17T19:52:29+00:00,22.10,22.30,46.30,103336
2017-01-17T19:52:32+00:00,22.10,22.30,46.30,103332
2017-01-17T19:52:34+00:00,22.10,22.30,46.30,103330
2017-01-17T19:52:36+00:00,22.10,22.30,46.30,103333
2017-01-17T19:52:39+00:00,22.10,22.30,46.30,103335
2017-01-17T19:52:41+00:00,22.10,22.30,46.30,103329
2017-01-17T19:52:44+00:00,22.10,22.30,46.30,103336
2017-01-17T19:52:46+00:00,22.10,22.30,46.40,103334
2017-01-17T19:52:48+00:00,22.10,22.30,46.40,103335
2017-01-17T19:52:51+00:00,22.10,22.30,46.40,103328
2017-01-17T19:52:53+00:00,22.10,22.30,46.40,103329
2017-01-17T19:52:55+00:00,22.10,22.30,46.40,103333
2017-01-17T19:52:58+00:00,22.10,22.30,46.40,103332
2017-01-17T19:53:00+00:00,22.10,22.30,46.40,103330
2017-01-17T19:53:02+00:00,22.10,22.20,46.40,103335
2017-01-17T19:53:05+00:00,22.10,22.20,46.40,103336
2017-01-17T19:53:07+00:00,22.10,22.30,46.40,103337
2017-01-17T19:53:09+00:00,22.10,22.30,46.40,103327
2017-01-17T19:53:12+00:00,22.10,22.30,46.40,103330
2017-01-17T19:53:14+00:00,22.10,22.20,46.40,103332
2017-01-17T19:53:16+00:00,22.10,22.20,46.40,103332
2017-01-17T19:53:19+00:00,22.10,22.20,46.40,103336
2017-01-17T19:53:21+00:00,22.10,22.20,46.40,103335
2017-01-17T19:53:23+00:00,22.10,22.20,46.40,103339
2017-01-17T19:53:26+00:00,22.10,22.20,46.40,103337
2017-01-17T19:53:28+00:00,22.10,22.20,46.40,103336
2017-01-17T19:53:31+00:00,22.10,22.20,46.40,103337
2017-01-17T19:53:33+00:00,22.10,22.20,46.40,103327
2017-01-17T19:53:35+00:00,22.10,22.20,46.40,103335
2017-01-17T19:53:38+00:00,22.10,22.20,46.40,103337
2017-01-17T19:53:40+00:00,22.10,22.20,46.40,103335
2017-01-17T19:53:42+00:00,22.10,22.20,46.50,103334
2017-01-17T19:53:45+00:00,22.10,22.20,46.50,103330
2017-01-17T19:53:47+00:00,22.10,22.20,46.50,103333
2017-01-17T19:53:49+00:00,22.10,22.20,46.50,103333
2017-01-17T19:53:52+00:00,22.10,22.30,46.50,103333
2017-01-17T19:53:54+00:00,22.10,22.20,46.50,103329
2017-01-17T19:53:56+00:00,22.10,22.30,46.50,103329
2017-01-17T19:53:59+00:00,22.10,22.30,46.50,103333
2017-01-17T19:54:01+00:00,22.10,22.30,46.50,103326
2017-01-17T19:54:03+00:00,22.10,22.20,46.50,103337
2017-01-17T19:54:06+00:00,22.10,22.30,46.50,103338
2017-01-17T19:54:08+00:00,22.10,22.30,46.50,103334
2017-01-17T19:54:11+00:00,22.10,22.30,46.50,103340
2017-01-17T19:54:13+00:00,22.10,22.30,46.50,103334
2017-01-17T19:54:15+00:00,22.10,22.30,46.50,103333
2017-01-17T19:54:18+00:00,22.10,22.30,46.50,103333
2017-01-17T19:54:20+00:00,22.10,22.30,46.50,103333
2017-01-17T19:54:22+00:00,22.10,22.30,46.50,103333
2017-01-17T19:54:25+00:00,22.10,22.30,46.50,103337
2017-01-17T19:54:27+00:00,22.10,22.30,46.50,103336
2017-01-17T19:54:29+00:00,22.10,22.30,46.50,103330
2017-01-17T19:54:32+00:00,22.10,22.30,46.50,103340
2017-01-17T19:54:34+00:00,22.10,22.30,46.50,103338
2017-01-17T19:54:36+00:00,22.10,22.30,46.50,103336
2017-01-17T19:54:39+00:00,22.10,22.30,46.50,103343
2017-01-17T19:54:41+00:00,22.10,22.30,46.50,103336
2017-01-17T19:54:43+00:00,22.10,22.30,46.50,103341
2017-01-17T19:54:46+00:00,22.10,22.30,46.50,103339
2017-01-17T19:54:48+00:00,22.10,22.30,46.50,103341
2017-01-17T19:54:50+00:00,22.10,22.30,46.50,103343
2017-01-17T19:54:53+00:00,22.10,22.30,46.50,103338
2017-01-17T19:54:55+00:00,22.10,22.30,46.50,103342
2017-01-17T19:54:58+00:00,22.10,22.30,46.50,103332
2017-01-17T19:55:00+00:00,22.10,22.30,46.50,103339
2017-01-17T19:55:02+00:00,22.10,22.30,46.40,103332
2017-01-17T19:55:05+00:00,22.10,22.30,46.50,103338
2017-01-17T19:55:07+00:00,22.10,22.30,46.50,103335
2017-01-17T19:55:09+00:00,22.10,22.30,46.50,103340
2017-01-17T19:55:12+00:00,22.10,22.30,46.50,103336
2017-01-17T19:55:14+00:00,22.10,22.30,46.50,103338
2017-01-17T19:55:16+00:00,22.10,22.30,46.50,103344
2017-01-17T19:55:19+00:00,22.10,22.30,46.50,103332
2017-01-17T19:55:21+00:00,22.10,22.30,46.50,103337
2017-01-17T19:55:23+00:00,22.10,22.30,46.50,103340
2017-01-17T19:55:26+00:00,22.10,22.30,46.50,103331
2017-01-17T19:55:28+00:00,22.10,22.30,46.50,103336
2017-01-17T19:55:30+00:00,22.10,22.30,46.50,103339
2017-01-17T19:55:33+00:00,22.10,22.30,46.50,103334
2017-01-17T19:55:35+00:00,22.10,22.30,46.50,103335
2017-01-17T19:55:38+00:00,22.10,22.30,46.50,103344
2017-01-17T19:55:40+00:00,22.10,22.30,46.50,103334
2017-01-17T19:55:42+00:00,22.10,22.30,46.50,103334
2017-01-17T19:55:45+00:00,22.10,22.30,46.50,103337
2017-01-17T19:55:47+00:00,22.10,22.30,46.50,103338
2017-01-17T19:55:49+00:00,22.10,22.30,46.50,103340
2017-01-17T19:55:52+00:00,22.10,22.30,46.50,103340
2017-01-17T19:55:54+00:00,22.10,22.30,46.50,103334
2017-01-17T19:55:56+00:00,22.10,22.30,46.50,103332
2017-01-17T19:55:59+00:00,22.10,22.30,46.50,103339
2017-01-17T19:56:01+00:00,22.10,22.30,46.50,103337
2017-01-17T19:56:03+00:00,22.10,22.30,46.50,103336
2017-01-17T19:56:06+00:00,22.10,22.30,46.50,103335
2017-01-17T19:56:08+00:00,22.10,22.30,46.50,103334
2017-01-17T19:56:10+00:00,22.10,22.30,46.50,103336
2017-01-17T19:56:13+00:00,22.10,22.30,46.50,103333
2017-01-17T19:56:15+00:00,22.10,22.30,46.50,103336
2017-01-17T19:56:17+00:00,22.10,22.30,46.50,103332
2017-01-17T19:56:20+00:00,22.10,22.30,46.50,103334
2017-01-17T19:56:22+00:00,22.10,22.30,46.50,103330
2017-01-17T19:56:25+00:00,22.10,22.30,46.50,103337
2017-01-17T19:56:27+00:00,22.10,22.30,46.50,103336
2017-01-17T19:56:29+00:00,22.10,22.30,46.50,103339
2017-01-17T19:56:32+00:00,22.10,22.30,46.50,103333
2017-01-17T19:56:34+00:00,22.10,22.30,46.50,103334
2017-01-17T19:56:36+00:00,22.10,22.30,46.50,103335
2017-01-17T19:56:39+00:00,22.10,22.30,46.50,103333
2017-01-17T19:56:41+00:00,22.10,22.30,46.50,103337
2017-01-17T19:56:43+00:00,22.10,22.30,46.50,103337
2017-01-17T19:56:46+00:00,22.10,22.30,46.50,103340
2017-01-17T19:56:48+00:00,22.10,22.30,46.50,103335
2017-01-17T19:56:50+00:00,22.10,22.30,46.50,103339
2017-01-17T19:56:53+00:00,22.10,22.30,46.50,103336
2017-01-17T19:56:55+00:00,22.10,22.30,46.50,103334
2017-01-17T19:56:57+00:00,22.10,22.30,46.50,103332
2017-01-17T19:57:00+00:00,22.10,22.30,46.50,103335
2017-01-17T19:57:02+00:00,22.10,22.30,46.50,103335
2017-01-17T19:57:05+00:00,22.10,22.30,46.50,103338
2017-01-17T19:57:07+00:00,22.10,22.30,46.50,103335
2017-01-17T19:57:09+00:00,22.10,22.30,46.50,103338
2017-01-17T19:57:12+00:00,22.10,22.30,46.50,103342
2017-01-17T19:57:14+00:00,22.10,22.30,46.50,103343
2017-01-17T19:57:16+00:00,22.10,22.30,46.50,103341
2017-01-17T19:57:19+00:00,22.10,22.30,46.50,103337
2017-01-17T19:57:21+00:00,22.10,22.30,46.50,103338
2017-01-17T19:57:23+00:00,22.10,22.30,46.50,103329
2017-01-17T19:57:26+00:00,22.10,22.30,46.50,103339
2017-01-17T19:57:28+00:00,22.10,22.30,46.50,103341
2017-01-17T19:57:30+00:00,22.10,22.30,46.50,103337
2017-01-17T19:57:33+00:00,22.10,22.30,46.50,103335
2017-01-17T19:57:35+00:00,22.10,22.30,46.50,103339
2017-01-17T19:57:37+00:00,22.10,22.30,46.50,103337
2017-01-17T19:57:40+00:00,22.10,22.30,46.50,103339
2017-01-17T19:57:42+00:00,22.10,22.30,46.50,103338
2017-01-17T19:57:44+00:00,22.10,22.30,46.50,103337
2017-01-17T19:57:47+00:00,22.10,22.30,46.50,103339
2017-01-17T19:57:49+00:00,22.10,22.30,46.50,103338
2017-01-17T19:57:52+00:00,22.10,22.30,46.50,103330
2017-01-17T19:57:54+00:00,22.10,22.20,46.50,103334
2017-01-17T19:57:56+00:00,22.10,22.20,46.50,103335
2017-01-17T19:57:59+00:00,22.10,22.20,46.50,103337
2017-01-17T19:58:01+00:00,22.10,22.30,46.50,103342
2017-01-17T19:58:03+00:00,22.10,22.30,46.50,103337
2017-01-17T19:58:06+00:00,22.10,22.30,46.50,103335
2017-01-17T19:58:08+00:00,22.10,22.30,46.50,103328
2017-01-17T19:58:10+00:00,22.10,22.30,46.50,103338
